customer_id,home_market,preferred_channel,loyalty_tier,recency_days,visits_90d,spend_180d_clean,email_open_rate_clean,prior_offer_count_180d,predicted_response_probability,score_decile,campaign_segment,recommended_channel,qa_ready_flag
115681,UAE,WhatsApp,Bronze,1,3,1536.35,0.512,2,0.36388829946338846,8,Low Propensity - Holdout Candidate,WhatsApp,1
113039,GCC,App Push,Bronze,84,2,1955.15,0.57,3,0.36386616630339463,8,Low Propensity - Holdout Candidate,App Push,1
117680,UAE,Email,Silver,57,4,4175.31,0.297,0,0.36385664645916765,8,Low Propensity - Holdout Candidate,Email,1
109879,India,WhatsApp,Bronze,0,11,1392.64,0.33,1,0.363853558733837,8,Low Propensity - Holdout Candidate,WhatsApp,1
107327,India,WhatsApp,Silver,25,1,4014.38,0.311,1,0.36385206070261944,8,Low Propensity - Holdout Candidate,WhatsApp,1
118220,India,WhatsApp,Bronze,64,4,2022.54,0.403,1,0.36378753174572087,8,Low Propensity - Holdout Candidate,WhatsApp,1
106185,UAE,WhatsApp,Bronze,53,2,1229.75,0.62,2,0.363746707212671,8,Low Propensity - Holdout Candidate,WhatsApp,1
109107,India,SMS,Platinum,203,7,8192.67,0.347,1,0.3637382617194814,8,Low Propensity - Holdout Candidate,SMS,1
114452,UAE,Email,Bronze,50,3,904.55,0.419,0,0.363655402101969,8,Low Propensity - Holdout Candidate,Email,1
117310,India,App Push,Silver,40,3,3315.45,0.41,2,0.3636474684959853,8,Low Propensity - Holdout Candidate,App Push,1
116415,North America,SMS,Bronze,46,10,3004.34,0.259,2,0.36353403396947553,8,Low Propensity - Holdout Candidate,SMS,1
110902,UAE,SMS,Silver,35,3,4273.85,0.343,2,0.3635013430394027,8,Low Propensity - Holdout Candidate,SMS,1
117156,UK/EU,WhatsApp,Bronze,58,3,2202.35,0.54,4,0.3634946217749015,8,Low Propensity - Holdout Candidate,WhatsApp,1
105016,GCC,SMS,Bronze,26,1,1628.26,0.526,0,0.36348009294834377,8,Low Propensity - Holdout Candidate,SMS,1
119799,India,WhatsApp,Bronze,17,1,2446.13,0.507,0,0.36344700621130305,8,Low Propensity - Holdout Candidate,WhatsApp,1
111848,UAE,SMS,Silver,30,4,3833.89,0.185,1,0.36337516897343003,8,Low Propensity - Holdout Candidate,SMS,1
114794,Other,Email,Gold,64,0,4928.29,0.163,1,0.36335862682123254,8,Low Propensity - Holdout Candidate,Email,1
118876,India,SMS,Bronze,60,2,1465.96,0.47,1,0.3633565843152834,8,Low Propensity - Holdout Candidate,SMS,1
103818,UAE,SMS,Bronze,171,3,1758.17,0.754,2,0.36332578314058367,8,Reactivation Test Cell,SMS,1
101303,North America,Email,Silver,30,3,3692.76,0.258,0,0.363242795366491,8,Low Propensity - Holdout Candidate,Email,1
115904,GCC,WhatsApp,Bronze,4,3,2939.97,0.464,0,0.363223639088371,8,Low Propensity - Holdout Candidate,WhatsApp,1
116697,India,WhatsApp,Bronze,10,1,2901.21,0.368,1,0.36319156925404156,8,Low Propensity - Holdout Candidate,WhatsApp,1
101149,UK/EU,SMS,Gold,135,3,4995.49,,1,0.3631728354949467,8,Low Propensity - Holdout Candidate,SMS,1
107335,North America,Email,Bronze,47,1,1906.01,0.536,0,0.3631459847975017,8,Low Propensity - Holdout Candidate,Email,1
103715,UAE,App Push,Silver,30,6,3520.28,0.296,0,0.3631445382767264,8,Low Propensity - Holdout Candidate,App Push,1
114605,UAE,SMS,Bronze,73,0,1135.29,0.658,3,0.3630993830236427,8,Low Propensity - Holdout Candidate,SMS,1
108236,India,Phone,Bronze,15,1,886.52,0.303,1,0.36306183297129624,8,Low Propensity - Holdout Candidate,Email,1
102063,UK/EU,Email,Bronze,36,6,1204.41,0.492,0,0.3630515955810789,8,Low Propensity - Holdout Candidate,Email,1
100903,GCC,WhatsApp,Silver,9,1,3614.34,0.3,0,0.3630360963057996,8,Low Propensity - Holdout Candidate,WhatsApp,1
118508,Other,Email,Bronze,53,3,1650.97,0.48,1,0.36302364961011563,8,Low Propensity - Holdout Candidate,Email,1
103471,UK/EU,WhatsApp,Bronze,12,7,1485.63,0.432,1,0.3630068129653241,8,Low Propensity - Holdout Candidate,WhatsApp,1
105472,India,Email,Silver,96,2,3523.8,0.363,0,0.3629967458640404,8,Low Propensity - Holdout Candidate,Email,1
116718,North America,App Push,Bronze,45,8,2968.42,0.413,0,0.3629891369574398,8,Low Propensity - Holdout Candidate,App Push,1
107024,UAE,SMS,Bronze,51,0,3155.97,0.31,2,0.3629608334736843,8,Low Propensity - Holdout Candidate,SMS,1
117671,North America,SMS,Bronze,31,7,3003.08,0.38,0,0.3629499373485352,8,Low Propensity - Holdout Candidate,SMS,1
116182,UK/EU,Email,Bronze,13,4,2647.03,0.34,0,0.36292647757827745,8,Low Propensity - Holdout Candidate,Email,1
100867,UAE,SMS,Silver,94,8,3194.68,0.274,2,0.3629244326741467,8,Low Propensity - Holdout Candidate,SMS,1
112269,GCC,Email,Bronze,50,6,1905.41,0.459,1,0.3629084558862828,8,Low Propensity - Holdout Candidate,Email,1
116013,Other,Email,Bronze,26,1,1461.49,0.46,0,0.36285261642152167,8,Low Propensity - Holdout Candidate,Email,1
109686,GCC,WhatsApp,Bronze,50,3,2336.19,0.518,2,0.3628428681171404,8,Low Propensity - Holdout Candidate,WhatsApp,1
114828,UAE,Email,Bronze,30,6,2566.09,0.357,1,0.3628272304463923,8,Low Propensity - Holdout Candidate,Email,1
108711,GCC,Phone,Bronze,160,5,1867.94,0.448,1,0.3627805480293111,8,Reactivation Test Cell,Email,1
110730,UK/EU,Email,Bronze,14,1,2820.56,0.375,1,0.36274919054390437,8,Low Propensity - Holdout Candidate,Email,1
118562,India,WhatsApp,Bronze,3,2,2171.18,0.465,1,0.36265456105191,8,Low Propensity - Holdout Candidate,WhatsApp,1
106514,UAE,SMS,Silver,49,2,4083.23,0.227,2,0.3626329111862665,8,Low Propensity - Holdout Candidate,SMS,1
115512,UK/EU,SMS,Bronze,18,2,2283.14,0.358,1,0.36261600711666975,8,Low Propensity - Holdout Candidate,SMS,1
100555,North America,WhatsApp,Bronze,35,4,2214.09,0.436,2,0.36253698635325227,8,Low Propensity - Holdout Candidate,WhatsApp,1
108049,India,Email,Silver,94,2,3647.39,0.173,1,0.36252512516156077,8,Low Propensity - Holdout Candidate,Email,1
116563,UAE,WhatsApp,Bronze,24,5,2528.39,0.43,2,0.36252016385305535,8,Low Propensity - Holdout Candidate,WhatsApp,1
115189,UAE,Email,Bronze,66,1,1298.75,0.456,1,0.3625120248791687,8,Low Propensity - Holdout Candidate,Email,1
100587,Other,Email,Bronze,61,3,1988.25,0.215,4,0.36246690116270625,8,Low Propensity - Holdout Candidate,Email,1
101982,GCC,SMS,Bronze,59,0,1658.84,0.548,0,0.36246040737366175,8,Low Propensity - Holdout Candidate,SMS,1
105036,North America,Email,Bronze,3,3,2184.97,0.293,0,0.36244821392700166,8,Low Propensity - Holdout Candidate,Email,1
104887,North America,App Push,Bronze,34,0,1366.78,0.378,2,0.3624020600345129,8,Low Propensity - Holdout Candidate,App Push,1
119865,UK/EU,Email,Bronze,1,5,1915.61,0.397,1,0.3623982336170298,8,Low Propensity - Holdout Candidate,Email,1
108426,Other,App Push,Bronze,14,1,1966.31,0.426,3,0.36239370000510085,8,Low Propensity - Holdout Candidate,App Push,1
112866,UK/EU,Phone,Gold,137,8,4803.24,0.219,0,0.3623806523821797,8,Low Propensity - Holdout Candidate,Email,1
114281,UAE,WhatsApp,Bronze,38,0,1048.76,0.397,2,0.3623778205563931,8,Low Propensity - Holdout Candidate,WhatsApp,1
104845,UAE,WhatsApp,Bronze,69,6,1088.08,0.385,0,0.36234574102740397,8,Low Propensity - Holdout Candidate,WhatsApp,1
106823,North America,Email,Bronze,16,2,2183.53,0.159,4,0.3623312641540498,8,Low Propensity - Holdout Candidate,Email,1
116328,UK/EU,WhatsApp,Gold,75,2,4678.33,0.328,1,0.36232066677757957,8,Low Propensity - Holdout Candidate,WhatsApp,1
101778,GCC,WhatsApp,Bronze,13,0,797.68,0.472,0,0.36231750188905437,8,Low Propensity - Holdout Candidate,WhatsApp,1
101791,India,Email,Bronze,59,3,1937.16,0.407,0,0.362305921968715,8,Low Propensity - Holdout Candidate,Email,1
119291,UAE,Email,Bronze,16,6,358.65,0.461,0,0.36228158398902743,8,Low Propensity - Holdout Candidate,Email,1
104398,UAE,WhatsApp,Bronze,40,1,1609.83,0.396,0,0.36226295436370237,8,Low Propensity - Holdout Candidate,WhatsApp,1
112262,UK/EU,WhatsApp,Bronze,8,4,1599.78,0.435,3,0.3622572828107151,8,Low Propensity - Holdout Candidate,WhatsApp,1
111013,UAE,WhatsApp,Bronze,7,1,1623.7,0.259,1,0.3622517623107058,8,Low Propensity - Holdout Candidate,WhatsApp,1
100551,UAE,SMS,Silver,21,2,3455.33,0.279,1,0.36224825411362455,8,Low Propensity - Holdout Candidate,SMS,1
111395,UAE,App Push,Bronze,8,2,1562.89,0.365,0,0.3622329960570792,8,Low Propensity - Holdout Candidate,App Push,1
101655,India,Email,Bronze,35,1,1482.47,0.361,1,0.36217965224780213,8,Low Propensity - Holdout Candidate,Email,1
102658,Other,WhatsApp,Bronze,67,1,2623.67,0.232,1,0.362066256304469,8,Low Propensity - Holdout Candidate,WhatsApp,1
109294,UAE,SMS,Bronze,171,0,1968.52,0.564,1,0.3620406220892002,8,Reactivation Test Cell,SMS,1
116109,UAE,SMS,Silver,59,5,4521.41,0.16,2,0.3619542260564322,8,Low Propensity - Holdout Candidate,SMS,1
116869,India,App Push,Bronze,20,9,2968.79,0.292,2,0.36193992744034476,8,Low Propensity - Holdout Candidate,App Push,1
118189,UK/EU,SMS,Bronze,27,4,2435.91,0.336,2,0.36193656763177673,8,Low Propensity - Holdout Candidate,SMS,1
110349,UAE,Phone,Bronze,41,0,2661.32,0.368,4,0.3618806051372442,8,Low Propensity - Holdout Candidate,Email,1
116110,UAE,SMS,Silver,22,5,3751.91,0.062,3,0.36187916428075206,8,Low Propensity - Holdout Candidate,SMS,1
101432,UK/EU,Phone,Bronze,66,5,2897.35,0.337,1,0.3618727599663056,8,Low Propensity - Holdout Candidate,Email,1
112353,North America,SMS,Bronze,26,3,2545.13,0.416,0,0.3618572999388545,8,Low Propensity - Holdout Candidate,SMS,1
112559,Other,App Push,Bronze,40,3,2737.51,0.319,1,0.36184343964966564,8,Low Propensity - Holdout Candidate,App Push,1
109387,GCC,WhatsApp,Bronze,10,4,2379.17,0.355,1,0.3618345353519726,8,Low Propensity - Holdout Candidate,WhatsApp,1
108526,UAE,Email,Silver,86,5,4375.93,0.188,0,0.36183032930903886,8,Low Propensity - Holdout Candidate,Email,1
116220,UK/EU,Email,Bronze,2,5,1579.9,0.32,0,0.36182846130007085,8,Low Propensity - Holdout Candidate,Email,1
103834,UK/EU,Email,Silver,59,3,3442.45,0.304,2,0.36181264373904676,8,Low Propensity - Holdout Candidate,Email,1
109008,UAE,WhatsApp,Silver,92,2,3699.75,0.452,1,0.36181201464153806,8,Reactivation Test Cell,WhatsApp,1
101550,UAE,App Push,Bronze,25,3,1765.82,0.579,0,0.3617707498369941,8,Low Propensity - Holdout Candidate,App Push,1
100281,North America,SMS,Bronze,31,5,2951.32,0.047,1,0.36174068529635334,8,Low Propensity - Holdout Candidate,SMS,1
117063,Other,App Push,Gold,100,7,6275.84,0.316,0,0.3616998442450915,8,Low Propensity - Holdout Candidate,App Push,1
111732,North America,SMS,Bronze,67,4,2206.51,0.245,0,0.3615999373875718,8,Low Propensity - Holdout Candidate,SMS,1
118462,UAE,Email,Bronze,12,3,2086.72,0.381,2,0.3615783823406219,8,Low Propensity - Holdout Candidate,Email,1
111989,UAE,SMS,Bronze,43,2,621.09,0.558,1,0.36157431543971585,8,Low Propensity - Holdout Candidate,SMS,1
106359,Other,Email,Bronze,35,9,1964.46,0.434,2,0.36155684852060516,8,Low Propensity - Holdout Candidate,Email,1
108264,GCC,WhatsApp,Bronze,28,10,1916.19,0.353,1,0.36148844503811334,8,Low Propensity - Holdout Candidate,WhatsApp,1
106931,UAE,SMS,Bronze,48,4,648.16,0.5,2,0.3614796035829304,8,Low Propensity - Holdout Candidate,SMS,1
118018,UAE,App Push,Bronze,17,9,3057.32,0.364,1,0.3614738835083678,8,Low Propensity - Holdout Candidate,App Push,1
116671,India,SMS,Bronze,142,6,1572.72,0.494,0,0.36145788338878404,8,Reactivation Test Cell,SMS,1
105772,India,Email,Silver,37,1,3640.8,0.248,2,0.3614576029677056,8,Low Propensity - Holdout Candidate,Email,1
104502,GCC,Email,Bronze,33,3,2656.27,0.409,1,0.3614252087345785,8,Low Propensity - Holdout Candidate,Email,1
103796,UAE,WhatsApp,Bronze,14,7,2987.25,0.395,1,0.3614239403673798,8,Low Propensity - Holdout Candidate,WhatsApp,1
113906,UK/EU,WhatsApp,Bronze,6,1,2224.21,0.343,2,0.36142203749901214,8,Low Propensity - Holdout Candidate,WhatsApp,1
100611,UAE,WhatsApp,Bronze,48,5,934.71,0.549,0,0.3614108604699773,8,Low Propensity - Holdout Candidate,WhatsApp,1
104266,North America,SMS,Bronze,31,3,2617.38,0.477,3,0.3614024759634089,8,Low Propensity - Holdout Candidate,SMS,1
109332,UK/EU,WhatsApp,Bronze,19,3,2549.95,0.461,1,0.36139295270822275,8,Low Propensity - Holdout Candidate,WhatsApp,1
112549,India,App Push,Silver,33,7,3521.22,0.284,0,0.3613715738182208,8,Low Propensity - Holdout Candidate,App Push,1
119098,Other,Email,Bronze,40,3,1739.25,0.456,0,0.361368416041595,8,Low Propensity - Holdout Candidate,Email,1
116670,India,WhatsApp,Bronze,56,2,2873.71,0.402,0,0.3613448989959218,8,Low Propensity - Holdout Candidate,WhatsApp,1
110693,North America,App Push,Bronze,38,2,1222.48,0.24,1,0.36134464198451555,8,Low Propensity - Holdout Candidate,App Push,1
103873,North America,Email,Bronze,15,5,1250.52,0.37,0,0.3613243189302576,8,Low Propensity - Holdout Candidate,Email,1
104346,UAE,WhatsApp,Silver,12,5,3582.39,0.345,2,0.3612995538148798,8,Low Propensity - Holdout Candidate,WhatsApp,1
107589,UAE,Email,Bronze,38,2,3001.2,,3,0.36129318555832085,8,Low Propensity - Holdout Candidate,Email,1
106590,North America,WhatsApp,Bronze,59,3,1025.04,0.428,0,0.3611370314022165,8,Low Propensity - Holdout Candidate,WhatsApp,1
108564,India,Email,Gold,73,1,4961.64,0.138,0,0.36110511337410595,8,Low Propensity - Holdout Candidate,Email,1
103906,GCC,WhatsApp,Bronze,10,2,2968.34,0.471,0,0.3610811508931331,8,Low Propensity - Holdout Candidate,WhatsApp,1
117438,India,Email,Bronze,24,0,2190.07,0.438,1,0.36104877908252814,8,Low Propensity - Holdout Candidate,Email,1
103084,GCC,Email,Bronze,67,2,2542.5,0.608,0,0.3609975693849574,8,Low Propensity - Holdout Candidate,Email,1
112663,GCC,WhatsApp,Bronze,20,6,2467.42,0.343,1,0.36099536125275383,8,Low Propensity - Holdout Candidate,WhatsApp,1
118456,North America,Phone,Bronze,52,1,1553.83,0.489,0,0.3609635413971135,8,Low Propensity - Holdout Candidate,Email,1
104545,India,WhatsApp,Bronze,60,2,1900.23,0.638,1,0.3609473800049494,8,Low Propensity - Holdout Candidate,WhatsApp,1
118151,GCC,Email,Bronze,54,3,1766.51,0.484,3,0.3609313377358826,8,Low Propensity - Holdout Candidate,Email,1
115643,India,Email,Bronze,8,7,2456.29,0.33,1,0.36091578360577037,8,Low Propensity - Holdout Candidate,Email,1
103606,UAE,App Push,Bronze,43,8,2310.58,0.175,0,0.3609139635836741,8,Low Propensity - Holdout Candidate,App Push,1
119219,North America,WhatsApp,Bronze,45,2,1393.87,0.642,1,0.3608684912198192,8,Low Propensity - Holdout Candidate,WhatsApp,1
105091,India,WhatsApp,Bronze,103,1,1092.9,0.796,1,0.3608287381171209,8,Reactivation Test Cell,WhatsApp,1
115996,UK/EU,SMS,Bronze,61,1,2226.85,0.388,0,0.3608119972579262,8,Low Propensity - Holdout Candidate,SMS,1
112848,North America,WhatsApp,Bronze,128,5,3090.22,0.469,1,0.3607817645213642,8,Reactivation Test Cell,WhatsApp,1
107087,UAE,Email,Bronze,18,2,1217.2,0.329,1,0.3607784332438054,8,Low Propensity - Holdout Candidate,Email,1
109013,India,Email,Bronze,33,5,2222.24,0.318,1,0.36074701250125657,8,Low Propensity - Holdout Candidate,Email,1
110679,UAE,SMS,Bronze,33,1,2097.01,0.565,1,0.36073576264670176,8,Low Propensity - Holdout Candidate,SMS,1
118202,India,WhatsApp,Bronze,50,2,1405.18,0.594,2,0.3607286246000189,8,Low Propensity - Holdout Candidate,WhatsApp,1
102186,UAE,SMS,Silver,34,7,4493.2,0.183,1,0.36070248766737883,8,Low Propensity - Holdout Candidate,SMS,1
110416,North America,Email,Bronze,77,1,560.56,0.482,0,0.36067045786884894,8,Low Propensity - Holdout Candidate,Email,1
104438,GCC,Email,Bronze,64,0,2720.87,0.33,0,0.36064803478397234,8,Low Propensity - Holdout Candidate,Email,1
112445,UAE,Phone,Bronze,35,3,1685.22,0.36,2,0.36064002873075485,8,Low Propensity - Holdout Candidate,Email,1
100612,North America,App Push,Silver,73,14,3503.78,0.313,2,0.36063398374063027,8,Low Propensity - Holdout Candidate,App Push,1
116292,UAE,WhatsApp,Bronze,3,5,1661.79,0.469,1,0.36059918282536774,8,Low Propensity - Holdout Candidate,WhatsApp,1
101959,UAE,SMS,Bronze,31,2,2393.13,0.541,0,0.36056329595341646,8,Low Propensity - Holdout Candidate,SMS,1
117578,India,Email,Bronze,73,0,556.57,0.498,1,0.3605350003270236,8,Low Propensity - Holdout Candidate,Email,1
101499,GCC,WhatsApp,Bronze,10,1,106.97,0.393,3,0.36051194258073155,8,Low Propensity - Holdout Candidate,WhatsApp,1
116316,UK/EU,App Push,Bronze,78,4,1582.52,0.314,2,0.36046915581993694,8,Low Propensity - Holdout Candidate,App Push,1
100438,North America,WhatsApp,Bronze,68,1,1979.22,0.552,0,0.360449311551791,8,Low Propensity - Holdout Candidate,WhatsApp,1
117587,GCC,Email,Bronze,35,5,3073.08,0.294,0,0.3604035562233701,8,Low Propensity - Holdout Candidate,Email,1
106695,GCC,SMS,Bronze,70,7,2480.7,0.284,0,0.36038247179995686,8,Low Propensity - Holdout Candidate,SMS,1
119157,Other,App Push,Bronze,23,4,2532.79,0.486,0,0.3603320058308888,8,Low Propensity - Holdout Candidate,App Push,1
115909,Other,Phone,Bronze,95,0,2301.81,0.537,2,0.3602689835854958,8,Reactivation Test Cell,Email,1
104961,UAE,Phone,Bronze,31,1,2975.09,0.505,1,0.3601100448217089,8,Low Propensity - Holdout Candidate,Email,1
113939,GCC,SMS,Bronze,35,1,1039.33,0.458,0,0.36010774550654767,8,Low Propensity - Holdout Candidate,SMS,1
111845,UK/EU,Phone,Bronze,0,7,2925.5,0.018,3,0.360043985186179,8,Low Propensity - Holdout Candidate,Email,1
103541,Other,Email,Bronze,0,9,1814.09,0.427,0,0.3600253579078227,8,Low Propensity - Holdout Candidate,Email,1
117556,UAE,SMS,Silver,94,4,4102.16,0.351,3,0.3599813141718582,8,Low Propensity - Holdout Candidate,SMS,1
111121,UAE,Email,Bronze,49,0,2297.45,0.345,0,0.359933354462842,8,Low Propensity - Holdout Candidate,Email,1
117615,UAE,WhatsApp,Bronze,18,8,2591.97,0.32,1,0.3599241529314747,8,Low Propensity - Holdout Candidate,WhatsApp,1
114324,UAE,Email,Gold,119,3,5140.91,0.229,1,0.3599054248884947,8,Low Propensity - Holdout Candidate,Email,1
105603,UAE,Email,Gold,105,2,5837.28,0.253,1,0.359902486838406,8,Low Propensity - Holdout Candidate,Email,1
103118,India,Email,Bronze,25,2,1767.07,0.557,0,0.3598223532876955,8,Low Propensity - Holdout Candidate,Email,1
114822,UK/EU,Email,Bronze,52,2,2538.58,0.486,1,0.3597944470343264,8,Low Propensity - Holdout Candidate,Email,1
105312,GCC,Email,Silver,70,3,4287.49,0.351,1,0.35978488790707913,8,Low Propensity - Holdout Candidate,Email,1
117319,UAE,App Push,Bronze,20,1,1929.79,0.556,0,0.35976574441735815,8,Low Propensity - Holdout Candidate,App Push,1
104580,UK/EU,Email,Bronze,7,2,238.73,0.396,2,0.35976370513756173,8,Low Propensity - Holdout Candidate,Email,1
113950,UAE,App Push,Bronze,24,3,850.33,0.531,1,0.3597218425723841,8,Low Propensity - Holdout Candidate,App Push,1
104199,India,Email,Bronze,7,2,2861.9,0.344,0,0.359677231086578,8,Low Propensity - Holdout Candidate,Email,1
118795,UAE,WhatsApp,Bronze,59,5,2307.53,0.384,2,0.35966185153146557,8,Low Propensity - Holdout Candidate,WhatsApp,1
116403,GCC,Email,Silver,54,3,3279.07,0.191,4,0.35965409568841855,8,Low Propensity - Holdout Candidate,Email,1
106490,GCC,SMS,Bronze,21,6,2193.3,0.345,1,0.35964276626623254,8,Low Propensity - Holdout Candidate,SMS,1
115295,India,SMS,Silver,86,2,3941.4,0.393,1,0.3596363707652401,8,Low Propensity - Holdout Candidate,SMS,1
109715,UAE,Phone,Bronze,166,2,1318.79,0.429,2,0.3595760881487386,8,Reactivation Test Cell,Email,1
112802,GCC,SMS,Bronze,21,3,2484.11,0.563,0,0.3595616969011823,8,Low Propensity - Holdout Candidate,SMS,1
114779,UAE,SMS,Bronze,19,2,2983.23,0.422,1,0.35952488557851625,8,Low Propensity - Holdout Candidate,SMS,1
118142,India,SMS,Bronze,55,0,2152.82,0.45,0,0.3594941464075049,8,Low Propensity - Holdout Candidate,SMS,1
119473,North America,App Push,Bronze,12,1,,0.41,1,0.35948210782197637,8,Low Propensity - Holdout Candidate,App Push,1
101232,UAE,SMS,Silver,21,1,4282.89,0.258,0,0.35947621483476844,8,Low Propensity - Holdout Candidate,SMS,1
100609,UK/EU,Email,Bronze,86,3,2698.96,0.397,3,0.35947178311951833,8,Low Propensity - Holdout Candidate,Email,1
111159,UAE,Email,Bronze,42,9,1375.87,0.196,2,0.3594072507260453,8,Low Propensity - Holdout Candidate,Email,1
101828,UAE,App Push,Bronze,52,2,2133.82,0.449,2,0.3593954874671479,8,Low Propensity - Holdout Candidate,App Push,1
108767,North America,WhatsApp,Silver,53,3,3314.3,0.389,1,0.3592864770569059,8,Low Propensity - Holdout Candidate,WhatsApp,1
112970,UAE,Email,Silver,8,2,3323.25,0.113,2,0.3592838410402324,8,Low Propensity - Holdout Candidate,Email,1
109677,India,App Push,Bronze,89,5,3034.11,0.588,2,0.35919155063368674,8,Low Propensity - Holdout Candidate,App Push,1
106009,UK/EU,WhatsApp,Bronze,27,3,922.42,0.506,1,0.3591661801672567,8,Low Propensity - Holdout Candidate,WhatsApp,1
107446,GCC,SMS,Bronze,46,6,2621.3,0.353,2,0.35913906385514344,8,Low Propensity - Holdout Candidate,SMS,1
100860,GCC,Email,Bronze,32,6,1482.61,0.52,1,0.35913080429415845,8,Low Propensity - Holdout Candidate,Email,1
106016,UAE,Email,Bronze,84,3,2112.64,0.303,1,0.35912782941861454,8,Low Propensity - Holdout Candidate,Email,1
105410,Other,WhatsApp,Bronze,65,3,2464.53,0.579,0,0.35912671706458305,8,Low Propensity - Holdout Candidate,WhatsApp,1
105092,UAE,Email,Bronze,59,0,2049.14,0.378,0,0.35907874210193214,8,Low Propensity - Holdout Candidate,Email,1
112520,UAE,App Push,Silver,80,1,3241.75,0.437,2,0.35907679870861153,8,Low Propensity - Holdout Candidate,App Push,1
103907,GCC,Email,Silver,87,3,3976.64,0.417,2,0.35903904780976104,8,Low Propensity - Holdout Candidate,Email,1
100736,GCC,SMS,Bronze,54,4,2097.57,0.311,2,0.35903530353998675,8,Low Propensity - Holdout Candidate,SMS,1
117299,UK/EU,Email,Bronze,5,6,2080.07,0.42,1,0.3589929851976241,8,Low Propensity - Holdout Candidate,Email,1
115008,India,WhatsApp,Bronze,13,1,2848.89,0.426,0,0.3589885036783279,8,Low Propensity - Holdout Candidate,WhatsApp,1
110791,India,SMS,Bronze,23,3,2726.75,0.243,0,0.35895432433559066,8,Low Propensity - Holdout Candidate,SMS,1
103883,GCC,SMS,Silver,62,3,3669.76,0.188,2,0.3589478447367842,8,Low Propensity - Holdout Candidate,SMS,1
105770,Other,WhatsApp,Silver,25,10,3592.01,0.208,2,0.3589229634100641,8,Low Propensity - Holdout Candidate,WhatsApp,1
107272,GCC,Email,Silver,76,6,3426.19,0.385,2,0.35891474908362814,8,Low Propensity - Holdout Candidate,Email,1
112552,India,App Push,Bronze,28,4,2728.06,0.288,2,0.3589067236433245,8,Low Propensity - Holdout Candidate,App Push,1
107479,India,WhatsApp,Bronze,28,1,1161.38,0.131,2,0.35889235575305756,8,Low Propensity - Holdout Candidate,WhatsApp,1
107510,UK/EU,App Push,Silver,89,5,3245.17,0.51,1,0.3588396470847271,8,Low Propensity - Holdout Candidate,App Push,1
117187,India,Phone,Bronze,12,8,3108.17,0.197,2,0.3587899053393864,8,Low Propensity - Holdout Candidate,Email,1
111281,GCC,Phone,Bronze,0,7,2525.82,0.166,1,0.35877423537059716,8,Low Propensity - Holdout Candidate,Email,1
107562,North America,SMS,Silver,21,3,4017.78,0.028,1,0.3587703332567209,8,Low Propensity - Holdout Candidate,SMS,1
112748,GCC,SMS,Bronze,60,2,1402.48,0.542,1,0.3587075371061425,8,Low Propensity - Holdout Candidate,SMS,1
102937,GCC,SMS,Bronze,17,5,,0.335,0,0.35869112867469277,8,Low Propensity - Holdout Candidate,SMS,1
109052,India,SMS,Silver,57,1,3821.25,0.272,0,0.3586795776943227,8,Low Propensity - Holdout Candidate,SMS,1
113843,North America,App Push,Bronze,11,4,1414.58,0.279,0,0.35855399062627746,8,Low Propensity - Holdout Candidate,App Push,1
108058,North America,WhatsApp,Bronze,0,5,902.71,0.316,3,0.3585353364395119,8,Low Propensity - Holdout Candidate,WhatsApp,1
108186,GCC,App Push,Bronze,52,2,944.62,0.468,2,0.3584553587056507,8,Low Propensity - Holdout Candidate,App Push,1
108631,UK/EU,Email,Bronze,18,4,508.14,0.479,0,0.35840515353853464,8,Low Propensity - Holdout Candidate,Email,1
106870,Other,Email,Bronze,15,1,1873.49,0.491,4,0.3584014036968702,8,Low Propensity - Holdout Candidate,Email,1
111918,UAE,App Push,Bronze,8,3,1846.71,0.438,1,0.3583897783419453,8,Low Propensity - Holdout Candidate,App Push,1
119822,UK/EU,SMS,Bronze,14,4,1004.76,0.32,2,0.35835709240159586,8,Low Propensity - Holdout Candidate,SMS,1
100990,India,SMS,Bronze,69,2,1513.17,0.574,2,0.3583240453327543,8,Low Propensity - Holdout Candidate,SMS,1
119060,North America,SMS,Bronze,26,0,1540.26,0.443,0,0.35830863449669137,8,Low Propensity - Holdout Candidate,SMS,1
113144,North America,Email,Bronze,38,1,3109.19,0.404,0,0.35830439300637534,8,Low Propensity - Holdout Candidate,Email,1
111926,GCC,WhatsApp,Silver,55,4,3171.15,0.198,1,0.3582955387965463,8,Low Propensity - Holdout Candidate,WhatsApp,1
111633,India,Email,Bronze,76,2,2751.73,0.43,2,0.35823216898784377,8,Low Propensity - Holdout Candidate,Email,1
104747,GCC,SMS,Bronze,42,2,1768.89,0.291,0,0.3581397613797097,8,Low Propensity - Holdout Candidate,SMS,1
100210,UAE,SMS,Bronze,38,7,1808.47,0.218,2,0.3581267896556894,8,Low Propensity - Holdout Candidate,SMS,1
117065,GCC,Email,Bronze,39,2,775.88,0.511,1,0.3580985360128035,8,Low Propensity - Holdout Candidate,Email,1
104914,UAE,Email,Silver,73,3,4436.45,0.235,2,0.3580768885700835,8,Low Propensity - Holdout Candidate,Email,1
116266,North America,Email,Bronze,9,1,2311.08,0.331,1,0.3580761552148208,8,Low Propensity - Holdout Candidate,Email,1
